id,created,modified,codigo,nombre,habilitado
9824,10/11/2015 10:37,10/11/2015 10:37,V19.8,CICLISTA (CUALQUIERA) LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS,True
9825,10/11/2015 10:37,10/11/2015 10:37,V19.9,CICLISTA (CUALQUIERA) LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO,True
9826,10/11/2015 10:37,10/11/2015 10:37,V20,MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL,True
9827,10/11/2015 10:37,10/11/2015 10:37,V20.0,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9828,10/11/2015 10:37,10/11/2015 10:37,V20.1,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9829,10/11/2015 10:37,10/11/2015 10:37,V20.2,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9830,10/11/2015 10:37,10/11/2015 10:37,V20.3,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9831,10/11/2015 10:37,10/11/2015 10:37,V20.4,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9832,10/11/2015 10:37,10/11/2015 10:37,V20.5,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9833,10/11/2015 10:37,10/11/2015 10:37,V20.9,"MOTOCICLISTA LESIONADO POR COLISION CON PEATON O ANIMAL, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9834,10/11/2015 10:37,10/11/2015 10:37,V21,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL,",True
9835,10/11/2015 10:37,10/11/2015 10:37,V21.0,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9836,10/11/2015 10:37,10/11/2015 10:37,V21.1,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9837,10/11/2015 10:37,10/11/2015 10:37,V21.2,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9838,10/11/2015 10:37,10/11/2015 10:37,V21.3,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9839,10/11/2015 10:37,10/11/2015 10:37,V21.4,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9840,10/11/2015 10:37,10/11/2015 10:37,V21.5,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9841,10/11/2015 10:37,10/11/2015 10:37,V21.9,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE PEDAL, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9842,10/11/2015 10:37,10/11/2015 10:37,V22,MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS,True
9843,10/11/2015 10:37,10/11/2015 10:37,V22.0,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9844,10/11/2015 10:37,10/11/2015 10:37,V22.1,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9845,10/11/2015 10:37,10/11/2015 10:37,V22.2,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9846,10/11/2015 10:37,10/11/2015 10:37,V22.3,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9847,10/11/2015 10:37,10/11/2015 10:37,V22.4,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9848,10/11/2015 10:37,10/11/2015 10:37,V22.5,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9849,10/11/2015 10:37,10/11/2015 10:37,V22.9,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9850,10/11/2015 10:37,10/11/2015 10:37,V23,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA",True
9851,10/11/2015 10:37,10/11/2015 10:37,V23.0,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9852,10/11/2015 10:37,10/11/2015 10:37,V23.1,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9853,10/11/2015 10:37,10/11/2015 10:37,V23.2,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9854,10/11/2015 10:37,10/11/2015 10:37,V23.3,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9855,10/11/2015 10:37,10/11/2015 10:37,V23.4,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9856,10/11/2015 10:37,10/11/2015 10:37,V23.5,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9857,10/11/2015 10:37,10/11/2015 10:37,V23.9,"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9858,10/11/2015 10:37,10/11/2015 10:37,V24,MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS,True
9859,10/11/2015 10:37,10/11/2015 10:37,V24.0,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9860,10/11/2015 10:37,10/11/2015 10:37,V24.1,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9861,10/11/2015 10:37,10/11/2015 10:37,V24.2,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9862,10/11/2015 10:37,10/11/2015 10:37,V24.3,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9863,10/11/2015 10:37,10/11/2015 10:37,V24.4,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9864,10/11/2015 10:37,10/11/2015 10:37,V24.5,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9865,10/11/2015 10:37,10/11/2015 10:37,V24.9,"MOTOCICLISTA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9866,10/11/2015 10:37,10/11/2015 10:37,V25,MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES,True
9867,10/11/2015 10:37,10/11/2015 10:37,V25.0,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9868,10/11/2015 10:37,10/11/2015 10:37,V25.1,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9869,10/11/2015 10:37,10/11/2015 10:37,V25.2,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9870,10/11/2015 10:37,10/11/2015 10:37,V25.3,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9871,10/11/2015 10:37,10/11/2015 10:37,V25.4,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9872,10/11/2015 10:37,10/11/2015 10:37,V25.5,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9873,10/11/2015 10:37,10/11/2015 10:37,V25.9,"MOTOCICLISTA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9874,10/11/2015 10:37,10/11/2015 10:37,V26,MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR,True
9875,10/11/2015 10:37,10/11/2015 10:37,V26.0,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9876,10/11/2015 10:37,10/11/2015 10:37,V26.1,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR,  PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9877,10/11/2015 10:37,10/11/2015 10:37,V26.2,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9878,10/11/2015 10:37,10/11/2015 10:37,V26.3,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9879,10/11/2015 10:37,10/11/2015 10:37,V26.4,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9880,10/11/2015 10:37,10/11/2015 10:37,V26.5,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9881,10/11/2015 10:37,10/11/2015 10:37,V26.9,"MOTOCICLISTA LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9882,10/11/2015 10:37,10/11/2015 10:37,V27,MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO,True
9883,10/11/2015 10:37,10/11/2015 10:37,V27.0,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9884,10/11/2015 10:37,10/11/2015 10:37,V27.1,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9885,10/11/2015 10:37,10/11/2015 10:37,V27.2,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9886,10/11/2015 10:37,10/11/2015 10:37,V27.3,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9887,10/11/2015 10:37,10/11/2015 10:37,V27.4,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9888,10/11/2015 10:37,10/11/2015 10:37,V27.5,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9889,10/11/2015 10:37,10/11/2015 10:37,V27.9,"MOTOCICLISTA LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9890,10/11/2015 10:37,10/11/2015 10:37,V28,MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION,True
9891,10/11/2015 10:37,10/11/2015 10:37,V28.0,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9892,10/11/2015 10:37,10/11/2015 10:37,V28.1,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9893,10/11/2015 10:37,10/11/2015 10:37,V28.2,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9894,10/11/2015 10:37,10/11/2015 10:37,V28.3,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9895,10/11/2015 10:37,10/11/2015 10:37,V28.4,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9896,10/11/2015 10:37,10/11/2015 10:37,V28.5,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9897,10/11/2015 10:37,10/11/2015 10:37,V28.9,"MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, MOTOCICLISTA NO ESPECIFICADO, LESIONADO EN ACCIDENTE DE TRANSITO",True
9898,10/11/2015 10:37,10/11/2015 10:37,V29,"MOTOCICLISTA LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE, Y EN LOS NO ESPECIFICADOS",True
9899,10/11/2015 10:37,10/11/2015 10:37,V29.0,"CONDUCTOR DE MOTOCICLETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO",True
9900,10/11/2015 10:37,10/11/2015 10:37,V29.1,"PASAJERO DE MOTOCICLETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO",True
9901,10/11/2015 10:37,10/11/2015 10:37,V29.2,"MOTOCICLISTA NO ESPECIFICADO LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO",True
9902,10/11/2015 10:37,10/11/2015 10:37,V29.3,"MOTOCICLISTA (CUALQUIERA) LESIONADO EN ACCIDENTE NO DE TRANSITO, NO ESPECIFICADO",True
9903,10/11/2015 10:37,10/11/2015 10:37,V29.4,"CONDUCTOR DE MOTOCICLETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO",True
9904,10/11/2015 10:37,10/11/2015 10:37,V29.5,"PASAJERO DE MOTOCICLETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO",True
9905,10/11/2015 10:37,10/11/2015 10:37,V29.6,"MOTOCICLISTA NO ESPECIFICADO LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO",True
9906,10/11/2015 10:37,10/11/2015 10:37,V29.8,MOTOCICLISTA (CUALQUIERA) LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS,True
9907,10/11/2015 10:37,10/11/2015 10:37,V29.9,MOTOCICLISTA (CUALQUIERA) LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO,True
9908,10/11/2015 10:37,10/11/2015 10:37,V30,OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL,True
9909,10/11/2015 10:37,10/11/2015 10:37,V30.0,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9910,10/11/2015 10:37,10/11/2015 10:37,V30.1,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9911,10/11/2015 10:37,10/11/2015 10:37,V30.2,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO",True
9912,10/11/2015 10:37,10/11/2015 10:37,V30.3,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, OCUPANTE NO ESP. DE VEHICULO DE MOTOR DE TRES RUEDAS, LESION EN ACCIDENTE",True
9913,10/11/2015 10:37,10/11/2015 10:37,V30.4,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9914,10/11/2015 10:37,10/11/2015 10:37,V30.5,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9915,10/11/2015 10:37,10/11/2015 10:37,V30.6,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9916,10/11/2015 10:37,10/11/2015 10:37,V30.7,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO",True
9917,10/11/2015 10:37,10/11/2015 10:37,V30.9,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON PEATON O ANIMAL, OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS",True
9918,10/11/2015 10:37,10/11/2015 10:37,V31,OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL,True
9919,10/11/2015 10:37,10/11/2015 10:37,V31.0,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9920,10/11/2015 10:37,10/11/2015 10:37,V31.1,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9921,10/11/2015 10:37,10/11/2015 10:37,V31.2,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO",True
9922,10/11/2015 10:37,10/11/2015 10:37,V31.3,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS",True
9923,10/11/2015 10:37,10/11/2015 10:37,V31.4,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9924,10/11/2015 10:37,10/11/2015 10:37,V31.5,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9925,10/11/2015 10:37,10/11/2015 10:37,V31.6,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9926,10/11/2015 10:37,10/11/2015 10:37,V31.7,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO",True
9927,10/11/2015 10:37,10/11/2015 10:37,V31.9,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE PEDAL, OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS",True
9928,10/11/2015 10:37,10/11/2015 10:37,V32,OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS,True
9929,10/11/2015 10:37,10/11/2015 10:37,V32.0,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9930,10/11/2015 10:37,10/11/2015 10:37,V32.1,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9931,10/11/2015 10:37,10/11/2015 10:37,V32.2,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHICULO",True
9932,10/11/2015 10:37,10/11/2015 10:37,V32.3,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPEC.DE VEHICULO DE MOTOR DE TRES RUEDAS",True
9933,10/11/2015 10:37,10/11/2015 10:37,V32.4,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO",True
9934,10/11/2015 10:37,10/11/2015 10:37,V32.5,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO",True
9935,10/11/2015 10:37,10/11/2015 10:37,V32.6,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO",True
9936,10/11/2015 10:37,10/11/2015 10:37,V32.7,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHICULO",True
9937,10/11/2015 10:37,10/11/2015 10:37,V32.9,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTRO VEHICULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS",True
9938,10/11/2015 10:37,10/11/2015 10:37,V33,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA",True
9939,10/11/2015 10:37,10/11/2015 10:37,V33.0,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9940,10/11/2015 10:37,10/11/2015 10:37,V33.1,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO",True
9941,10/11/2015 10:37,10/11/2015 10:37,V33.2,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO",True
9942,10/11/2015 10:37,10/11/2015 10:37,V33.3,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS",True
