id,created,modified,codigo,habilitado,nombre
10047,10/11/2015 10:37,10/11/2015 10:37,V43.9,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
10048,10/11/2015 10:37,10/11/2015 10:37,V44,True,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
10049,10/11/2015 10:37,10/11/2015 10:37,V44.0,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10050,10/11/2015 10:37,10/11/2015 10:37,V44.1,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10051,10/11/2015 10:37,10/11/2015 10:37,V44.2,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10052,10/11/2015 10:37,10/11/2015 10:37,V44.3,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10053,10/11/2015 10:37,10/11/2015 10:37,V44.4,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10054,10/11/2015 10:37,10/11/2015 10:37,V44.5,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10055,10/11/2015 10:37,10/11/2015 10:37,V44.6,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10056,10/11/2015 10:37,10/11/2015 10:37,V44.7,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10057,10/11/2015 10:37,10/11/2015 10:37,V44.9,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
10058,10/11/2015 10:37,10/11/2015 10:37,V45,True,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES
10059,10/11/2015 10:37,10/11/2015 10:37,V45.0,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10060,10/11/2015 10:37,10/11/2015 10:37,V45.1,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10061,10/11/2015 10:37,10/11/2015 10:37,V45.2,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10062,10/11/2015 10:37,10/11/2015 10:37,V45.3,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10063,10/11/2015 10:37,10/11/2015 10:37,V45.4,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10064,10/11/2015 10:37,10/11/2015 10:37,V45.5,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10065,10/11/2015 10:37,10/11/2015 10:37,V45.6,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10066,10/11/2015 10:37,10/11/2015 10:37,V45.7,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10067,10/11/2015 10:37,10/11/2015 10:37,V45.9,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
10068,10/11/2015 10:37,10/11/2015 10:37,V46,True,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
10069,10/11/2015 10:37,10/11/2015 10:37,V46.0,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10070,10/11/2015 10:37,10/11/2015 10:37,V46.1,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10071,10/11/2015 10:37,10/11/2015 10:37,V46.2,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10072,10/11/2015 10:37,10/11/2015 10:37,V46.3,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10073,10/11/2015 10:37,10/11/2015 10:37,V46.4,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10074,10/11/2015 10:37,10/11/2015 10:37,V46.5,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10075,10/11/2015 10:37,10/11/2015 10:37,V46.6,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10076,10/11/2015 10:37,10/11/2015 10:37,V46.7,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10077,10/11/2015 10:37,10/11/2015 10:37,V46.9,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
10078,10/11/2015 10:37,10/11/2015 10:37,V47,True,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO
10079,10/11/2015 10:37,10/11/2015 10:37,V47.0,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10080,10/11/2015 10:37,10/11/2015 10:37,V47.1,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10081,10/11/2015 10:37,10/11/2015 10:37,V47.2,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10082,10/11/2015 10:37,10/11/2015 10:37,V47.3,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10083,10/11/2015 10:37,10/11/2015 10:37,V47.4,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10084,10/11/2015 10:37,10/11/2015 10:37,V47.5,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10085,10/11/2015 10:37,10/11/2015 10:37,V47.6,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10086,10/11/2015 10:37,10/11/2015 10:37,V47.7,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10087,10/11/2015 10:37,10/11/2015 10:37,V47.9,True,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
10088,10/11/2015 10:37,10/11/2015 10:37,V48,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION,"
10089,10/11/2015 10:37,10/11/2015 10:37,V48.0,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10090,10/11/2015 10:37,10/11/2015 10:37,V48.1,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10091,10/11/2015 10:37,10/11/2015 10:37,V48.2,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10092,10/11/2015 10:37,10/11/2015 10:37,V48.3,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10093,10/11/2015 10:37,10/11/2015 10:37,V48.4,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10094,10/11/2015 10:37,10/11/2015 10:37,V48.5,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10095,10/11/2015 10:37,10/11/2015 10:37,V48.6,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10096,10/11/2015 10:37,10/11/2015 10:37,V48.7,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10097,10/11/2015 10:37,10/11/2015 10:37,V48.9,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION, OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
10098,10/11/2015 10:37,10/11/2015 10:37,V49,True,"OCUPANTE DE AUTOMOVIL LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE, Y EN LOS NO ESPECIFICADOS"
10099,10/11/2015 10:37,10/11/2015 10:37,V49.0,True,"CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
10100,10/11/2015 10:37,10/11/2015 10:37,V49.1,True,"PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
10101,10/11/2015 10:37,10/11/2015 10:37,V49.2,True,"OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
10102,10/11/2015 10:37,10/11/2015 10:37,V49.3,True,"OCUPANTE (CUALQUIERA) DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO, NO ESPECIFICADO"
10103,10/11/2015 10:37,10/11/2015 10:37,V49.4,True,"CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
10104,10/11/2015 10:37,10/11/2015 10:37,V49.5,True,"PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
10105,10/11/2015 10:37,10/11/2015 10:37,V49.6,True,"OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
10106,10/11/2015 10:37,10/11/2015 10:37,V49.8,True,OCUPANTE (CUALQUIERA) DE AUTOMOVIL LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS
10107,10/11/2015 10:37,10/11/2015 10:37,V49.9,True,OCUPANTE (CUALQUIERA) DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO
10108,10/11/2015 10:37,10/11/2015 10:37,V50,True,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL
10109,10/11/2015 10:37,10/11/2015 10:37,V50.0,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10110,10/11/2015 10:37,10/11/2015 10:37,V50.1,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10111,10/11/2015 10:37,10/11/2015 10:37,V50.2,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10112,10/11/2015 10:37,10/11/2015 10:37,V50.3,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10113,10/11/2015 10:37,10/11/2015 10:37,V50.4,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10114,10/11/2015 10:37,10/11/2015 10:37,V50.5,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10115,10/11/2015 10:37,10/11/2015 10:37,V50.6,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10116,10/11/2015 10:37,10/11/2015 10:37,V50.7,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10117,10/11/2015 10:37,10/11/2015 10:37,V50.9,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
10118,10/11/2015 10:37,10/11/2015 10:37,V51,True,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL
10119,10/11/2015 10:37,10/11/2015 10:37,V51.0,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10120,10/11/2015 10:37,10/11/2015 10:37,V51.1,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10121,10/11/2015 10:37,10/11/2015 10:37,V51.2,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10122,10/11/2015 10:37,10/11/2015 10:37,V51.3,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10123,10/11/2015 10:37,10/11/2015 10:37,V51.4,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10124,10/11/2015 10:37,10/11/2015 10:37,V51.5,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10125,10/11/2015 10:37,10/11/2015 10:37,V51.6,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10126,10/11/2015 10:37,10/11/2015 10:37,V51.7,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10127,10/11/2015 10:37,10/11/2015 10:37,V51.9,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
10128,10/11/2015 10:37,10/11/2015 10:37,V52,True,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS
10129,10/11/2015 10:37,10/11/2015 10:37,V52.0,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10130,10/11/2015 10:37,10/11/2015 10:37,V52.1,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10131,10/11/2015 10:37,10/11/2015 10:37,V52.2,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10132,10/11/2015 10:37,10/11/2015 10:37,V52.3,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10133,10/11/2015 10:37,10/11/2015 10:37,V52.4,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10134,10/11/2015 10:37,10/11/2015 10:37,V52.5,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10135,10/11/2015 10:37,10/11/2015 10:37,V52.6,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10136,10/11/2015 10:37,10/11/2015 10:37,V52.7,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10137,10/11/2015 10:37,10/11/2015 10:37,V52.9,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
10138,10/11/2015 10:37,10/11/2015 10:37,V53,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA"
10139,10/11/2015 10:37,10/11/2015 10:37,V53.0,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10140,10/11/2015 10:37,10/11/2015 10:37,V53.1,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10141,10/11/2015 10:37,10/11/2015 10:37,V53.2,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10142,10/11/2015 10:37,10/11/2015 10:37,V53.3,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10143,10/11/2015 10:37,10/11/2015 10:37,V53.4,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10144,10/11/2015 10:37,10/11/2015 10:37,V53.5,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10145,10/11/2015 10:37,10/11/2015 10:37,V53.6,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
10146,10/11/2015 10:37,10/11/2015 10:37,V53.7,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
10147,10/11/2015 10:37,10/11/2015 10:37,V53.9,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
10148,10/11/2015 10:37,10/11/2015 10:37,V54,True,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
10149,10/11/2015 10:37,10/11/2015 10:37,V54.0,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
10150,10/11/2015 10:37,10/11/2015 10:37,V54.1,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
10151,10/11/2015 10:37,10/11/2015 10:37,V54.2,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
10152,10/11/2015 10:37,10/11/2015 10:37,V54.3,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
10153,10/11/2015 10:37,10/11/2015 10:37,V54.4,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
10154,10/11/2015 10:37,10/11/2015 10:37,V54.5,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
10155,10/11/2015 10:37,10/11/2015 10:37,V54.6,True,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS, PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
